Address,Latitude,Longitude
218 STATE ROUTE 6,46.675404,-123.70463
1556 STATE ROUTE 401,46.3432,-123.81394
662 PLUM ST,46.676487,-123.71976
1204 GODFREY STREET,46.694874,-123.74426
2718 232ND LN,46.47007,-124.04369
3199 WILLAPA RD,46.672462,-123.696236
2280 STATE RT 6,46.560072,-123.562256
2211 272ND STREET,46.49892,-124.04264
618 BRADFORD STREET,46.67854,-123.746826
21204 J PL,46.5198711,-124.0541844
828 JACKSON AVE,46.675827,-123.744084
27229 U STREET,46.499836,-124.044
12211 Y PLACE,46.390491,-124.042023
1608 KRAUS ROAD,46.665752,-123.690346
2615 357TH LANE,46.560802,-124.0357
1112 STATE ROUTE 4,46.360534,-123.767122
812 FOWLER STREET,46.67586,-123.73952
2375 COLORADO AVENUE,46.6746919,-123.7651099
889 CHINOOK VALLEY RD,46.322605,-123.99286
385 MONOHON LANDING ROAD,46.690704,-123.69438
1420 PORTOLA AVENUE,46.697334,-123.74239
1319 LACKIE ROAD,46.668972,-123.68802
1054 POPLAR LN,46.673138,-123.74893
817 STATE ROUTE 4,46.376816,-123.79581
814 CALIFORNIA ST,46.665894,-123.78471
5 MARTIN LN,46.615913,-123.64444
3818 199TH COURT,46.445213,-124.02776
2710 224TH ST,46.464302,-124.037415
1172 STATE RT 4,46.35672,-123.760261
1920 BLOOMHARDT ROAD,46.66303,-123.720726
1122 DURYEA ST,46.68664,-123.723755
17820 PACIFIC WAY,46.366787,-124.05374
699 STATE ROUTE 4,46.37886,-123.81048
2107 208TH PLACE,46.452747,-124.04508
30111 G STREET,46.520164,-124.05708
31309 M STREET,46.528408,-124.05165
34810 STACKPOLE ROAD,46.56984,-124.03436
9303 SANDRIDGE RD,46.369335,-124.027466
2604 SEACREST AVENUE NORTH,46.37128,-124.05444
35 MAPLE LEAF STREET,46.626293,-123.65368
1404 167TH LN,46.422676,-124.053764
24424 SANDRIDGE ROAD,46.478252,-124.03122
12211 Y PLACE,46.390491,-124.042023
2745 EMERSON AVENUE,46.542545,-123.50451
727 JACKSON AVENUE,46.67608,-123.74242
1172 STATE ROUTE 4,46.35672,-123.760261
24424 SANDRIDGE ROAD,46.478252,-124.03122
4300 TRESIZE ROAD,46.679344,-123.682625
803 FOWLER ROAD,46.675972,-123.7395
4300 TRESIZE ROAD,46.679344,-123.682625
705 MAY STREET,46.676983,-123.73827
1512 171ST PLACE,46.426006,-124.05259
2710 SEA CREST AVE,46.373021,-124.05411
29014 R STREET,46.51241,-124.04689
758 MAY STREET,46.67651,-123.73829
3304 224TH LANE,46.463424,-124.032968
829 BALLENTINE ST,46.675655,-123.74077
1105 195TH ST,46.44356,-124.055511
2 NASELLE ROAD,46.371677,-123.8052
106 24TH STREET NE,46.369553,-124.05324
24727 P STREET,46.48208,-124.04992
2743 EMERSON AVE,46.54256,-123.5046
109 23RD STREET NE,46.3689,-124.05327
318 12TH STREET,46.685917,-123.72296
2610 SEA CREST AVE N,46.371774,-124.054167
1010 WILLAPA ROAD,46.673813,-123.66936
15314 SANDRIDGE ROAD,46.412716,-124.02226
28517 U STREET,46.508896,-124.04377
269 MILL CREEK ROAD,46.646172,-123.620771
2726 212TH PLACE,46.45474,-124.03867
17708 SANDRIDGE ROAD,46.431534,-124.02214
2601 250TH ST,46.482944,-124.039856
220 BUTTE CREEK ROAD,46.710365,-123.73855
456 RUE CREEK ROAD,46.617027,-123.68175
557 ELK PRAIRIE ROAD,46.53952,-123.47285
305 14TH STREET,46.685623,-123.72083
1801 249TH PLACE,46.48284,-124.048325
24718 P STREET,46.481445,-124.0499
53 STAUFFER ROAD,46.598316,-123.62409
925 HOWARD STREET,46.692142,-123.74659
29522 N STREET,46.51614,-124.05066
24409 ELM PLACE,46.479504,-124.033676
1219 LARCH STREET,46.694942,-123.73946
17 GOLDAU ROAD,46.587757,-123.62177
7 KASANDRA LN,46.371834,-123.76866
2468 STATE ROUTE 105,46.785076,-124.084236
24116 V LN,46.47745,-124.04348
61 FRANCIS ROAD,46.54301,-123.51811
4119 142ND LN,46.40493,-124.02632
4304 166TH LN,46.421978,-124.02391
30108 J PLACE,46.52048,-124.05436
294 STATE ROUTE 105,46.681582,-123.76508
1125 SHERMAN AVENUE,46.684002,-123.74841
5619 US HIGHWAY 101,46.50889,-123.88609
2768 STATE ROUTE 105,46.77287,-124.08201
3811 CRANBERRY RD,46.395924,-124.02847
36 OVERMEYER ROAD,46.696938,-123.70673
718 ELM STREET,46.67696,-123.74706
28332 SANDRIDGE RD,46.508926,-124.03231
38 HYLAND STRINGER RD,46.5888,-123.63211
31512 J PLACE,46.530373,-124.05393
743 ELM STREET,46.676712,-123.74705
29408 O STREET,46.514576,-124.049644
2980 272ND ST,46.49894,-124.03522
3765 LARKIN ROAD,46.739918,-124.07494
2541 EVERGREEN PARK ROAD,46.781693,-124.07907
11 ECKY LANE,46.365746,-123.78617
20003 SANDRIDGE ROAD,46.447006,-124.02646
179 LILLY WHEATON ROAD,46.62538,-123.632614
312 8TH STREET SOUTH,46.3470725,-124.0518445
31 HURT ROAD,46.56291,-123.62168
1357 GRUHN ROAD,46.669674,-123.694496
3721 TAMERACK ST,46.73979,-124.0809
5455 CENTRAL STREET,46.67276,-123.66474
2104 KLAHANEE DRIVE SW,46.305077,-124.051315
920 CRESCENT STREET,46.691822,-123.74538
2607 247TH PLACE,46.481113,-124.038994
23 PARPALA ROAD,46.36648,-123.814575
208 SW 11TH ST,46.345487,-124.055982
2812 NORTH RIVER ROAD,46.775005,-123.48059
1580 134TH LANE,46.399105,-124.04885
275 SOUTH VALLEY ROAD,46.364517,-123.78226
25006 Z PL,46.483757,-124.038734
32 ELLIOTT ROAD,46.6645,-123.77365
30506 I STREET,46.52334,-124.0552
524 LEE JOHNSON ROAD,46.667057,-123.737656
2280 STATE RT 6,46.560072,-123.562256
1800 FOWLER ROAD,46.664444,-123.73208
20 FRANCES ROAD,46.54443,-123.52282
3304 224TH LANE,46.463424,-124.032968
13008 BIRCH ST,46.39663,-124.039246
1216 196TH ST,46.443978,-124.054001
10515 PACIFIC WAY,46.379265,-124.053055
4012 155TH ST,46.413853,-124.022385
4 ROBERTSON ROAD,46.562927,-123.560646
3553 LOUDERBACK ROAD,46.675312,-123.69001
3807 102ND ST,46.3754,-124.02842
2403 265TH PLACE,46.494213,-124.04123
2114 MICHIGAN AVENUE,46.676006,-123.7608
1404 FOWLER ROAD,46.668606,-123.73869
42 HOLTZ ROAD,46.612133,-123.90682
140 28TH ST NW,46.3736808,-124.0556007
1212 BELMONT ROAD,46.672073,-123.691444
14 KASANDRA LANE,46.371784,-123.76868
102 LEBAM ROAD,46.562958,-123.56392
1103 WILLAPA AVENUE,46.660652,-123.83057
15410 SANDRIDGE RD,46.413067,-124.022224
442 WARD CREEK ROAD,46.709465,-123.645195
509 RUE CREEK ROAD,46.617573,-123.682076
24004 GILE LANE,46.47654,-124.030655
15 BEZEMER ROAD,46.691383,-123.68608
1302 DURYEA STREET,46.68667,-123.72181
29 RICHTER ROAD,46.62302,-123.65495
656 ELM STREET,46.677937,-123.74708
4 NYBERG ROAD,46.346867,-123.812775
21411 Q LN,46.45802,-124.04973
236 13TH STREET,46.68508,-123.72189
10 WASHINGTON CEMETERY RD,46.69611,-123.72903
30817 STACKPOLE LANE,46.524754,-124.03877
864 MUELLER STREET,46.67589,-123.70734
27618 X LANE,46.502098,-124.04036
659 SMITH CREEK RD,46.753334,-123.681595
858 FOWLER STREET,46.675358,-123.73952
930 DIVISION STREET,46.6747398,-123.7143611
6805 NEWT LANE,46.351288,-124.0273
1357 SALMON CREEK ROAD,46.4122,-123.66157
1904 320TH PLACE,46.534058,-124.04522
31007 G STREET,46.526768,-124.057495
24204 ASH PL,46.477432,-124.03792
26215 SANDRIDGE ROAD,46.4922,-124.03373
22701 U ST,46.466637,-124.04496
1788 NELSON ROAD,46.665054,-123.69505
1504 PARK AVENUE,46.6937,-123.7441
841 CROSSING ST,46.676792,-123.7034
223 KNAPPTON ROAD,46.357197,-123.81232
2625 OLDANI RD,46.66844,-123.69793
1234 SHERMAN AVE,46.68326,-123.74888
3616 102ND ST,46.37542,-124.03049
24506 P STREET,46.47972,-124.049965
25020 SANDRIDGE RD,46.48321,-124.03416
32306 H PL,46.514294,-124.056725
435 7TH ST,46.687576,-123.72856
9801 ELM LN,46.37291,-124.03694
1357 GRUHN ROAD,46.669674,-123.694496
659 SMITH CREEK RD,46.753334,-123.681595
750 BALLENTINE STREET,46.676697,-123.74079
1624 STATE ROUTE 401,46.35353,-123.81551
102 LEBAM ROAD,46.562958,-123.56392
817 STATE ROUTE 4,46.376816,-123.79581
1135 LINDGREN ROAD,46.771385,-124.0801
1607 HARVARD,46.67537,-123.71679
323 8TH STREET,46.68589,-123.72736
2504 242ND LANE,46.477505,-124.04
10515 PACIFIC WAY,46.379265,-124.053055
830 WILLAPA RD,46.67595,-123.669495
889 CHINOOK VALLEY RD,46.322605,-123.99286
29715 K STREET,46.518757,-124.05408
45 NEMAH VALLEY ROAD,46.51367,-123.85873
1122 HOWARD STREET,46.693863,-123.74724
142 SOUTH FORK ROAD,46.633033,-123.673104
375 MONOHON LANDING ROAD,46.69052,-123.69655
434 TWELFTH ST,46.687542,-123.72298
24618 BIRCH PL,46.47973,-124.037094
2504 242ND LANE,46.477505,-124.04
211 13TH STREET,46.68486,-123.72188
711 WARD CREEK ROAD,46.728615,-123.64175
862 SMITH CREEK RD,46.751449,-123.650451
471 BAY CENTER ROAD,46.622235,-123.953127
1128 STATE RT 6,46.614353,-123.64229
5501 CENTRAL STREET,46.673084,-123.66489
1608 OREGON AVE N,46.3629,-124.052666
525 JACKSON STREET,46.67607,-123.74021
727 JACKSON AVENUE,46.67608,-123.74242
49 N NEMAH RD E,46.520332,-123.8803
2006 224TH PLACE,46.464447,-124.04585
24 MOORE ROAD,46.623695,-123.950615
261 CAMP ONE ROAD,46.65848,-123.66875
2818 228TH LANE,46.466965,-124.0376
2323 HECKARD ROAD,46.658745,-123.681
3035 OLDANI ROAD,46.668446,-123.69634
322 13TH STREET,46.68596,-123.72189
239 25TH STREET NW,46.370149,-124.060935
2312 WASHINGTON AVENUE N,46.369545,-124.05081
107 NORTH VALLEY RD,46.371998,-123.77099
218 STATE ROUTE 6,46.675404,-123.70463
4404 SANDRIDGE RD,46.3350587,-124.0435644
3267 SMITH ANDERSON ROAD,46.75506,-124.066635
3698 LARKIN RD,46.73991,-124.07691
3437 DOUGLAS STREET,46.7493,-124.08537
727 MC KINLEY AVENUE,46.672264,-123.74237
21403 PACIFIC WAY,46.457077,-124.05296
2104 KLAHANEE DRIVE SW,46.305077,-124.051315
20211 CRANE PLACE,46.448475,-124.03771
1054 POPLAR LN,46.673138,-123.74893
15007 SANDRIDGE ROAD,46.411026,-124.022446
1450 ARMSTRONG ROAD,46.669193,-123.678474
964 STATE ROUTE 4,46.675518,-123.76342
202 16TH ST S,46.34197,-124.05573
29411 T LANE,46.51489,-124.04472
18 LESHOWITZ LANE,46.369064,-123.765915
2002 HENKLE STREET,46.677933,-123.71014
13406 N PLACE,46.3994667,-124.0530492
2380 STATE ROUTE 6,46.67573,-123.705315
2107 208TH PLACE,46.452747,-124.04508
21310 BIRCH PL,46.456333,-124.037834
23716 J PL,46.47486,-124.05519
1556 STATE ROUTE 401,46.3432,-123.81394
10430 US HWY 101,46.761677,-123.754456
31304 O PLACE,46.528786,-124.049324
25004 SANDRIDGE RD,46.483097,-124.034164
323 8TH STREET,46.68589,-123.72736
2610 240TH PLACE,46.476143,-124.03875
501 12TH ST APT #1,46.687984,-123.72297
3010 STATE RT 6,46.544247,-123.476494
1303 UDELL-HANSEN RD,46.76508,-124.07192
1010 CROSSING ST,46.674866,-123.70374
20102 S ST,46.447723,-124.0475
48 UPPER NASELLE RD,46.367596,-123.77097
276 STATE RT 6,46.672306,-123.69948
2768 STATE ROUTE 105,46.77287,-124.08201
231 14TH STREET,46.685326,-123.72082
933 SUMMIT,46.671307,-123.78488
7 MONOHON LANDING ROAD,46.693913,-123.73476
1209 201ST LN,46.447803,-124.053185
852 FIR STREET,46.68182,-123.74839
322 7TH STREET,46.685898,-123.72856
2436 STATE RT 6,46.557957,-123.541466
25005 Z PL,46.48375,-124.03875
29010 T LANE,46.51235,-124.044785
2783 STATE ROUTE 101,46.336317,-123.9747
756 WILLAPA FOURTH STREET,46.67882,-123.66526
711 WARD CREEK ROAD,46.728615,-123.64175
1730 FOWLER RD,46.665497,-123.733574
26915 PARK AVENUE,46.497444,-124.05268
955 MILL CREEK RD,46.629765,-123.550896
588 WARD CREEK ROAD,46.727375,-123.64205
4304 166TH LN,46.421978,-124.02391
19405 K PLACE,46.442665,-124.056009
2100 285TH LANE,46.508507,-124.043724
32 SWARTZ LANE,46.663948,-123.76996
716 PLUM STREET,46.676308,-123.71971
1063 SUMMIT AVENUE,46.67219,-123.783844
1508 187TH PLACE,46.43773,-124.052055
32508 J PLACE,46.537865,-124.0543
20401 BIRCH LN,46.44874,-124.03903
20916 PACIFIC WAY,46.453568,-124.05257
5811 SANDRIDGE ROAD,46.34428,-124.04146
20813 CRANE PLACE,46.45187,-124.03773
3409 224TH PL,46.464356,-124.030919
1800 FOWLER ROAD,46.664444,-123.73208
1504 196TH STREET,46.443764,-124.05193
24211 GILE PLACE,46.477688,-124.031586
722 WILLAPA AVENUE,46.660343,-123.820823
1235 FOWLER ROAD,46.66956,-123.739395
1320 BLAKE STREET,46.68469,-123.72161
202 16TH ST S,46.34197,-124.05573
807 324TH PL,46.536995,-124.04989
2311 HARVARD STREET,46.675568,-123.70691
888 STATE RT 4,46.37357,-123.788052
427 WEAVER AVENUE,46.669926,-123.73817
1361 ANDREW STREET,46.671448,-123.69278
864 MUELLER STREET,46.67589,-123.70734
631 STATE ROUTE 6,46.650143,-123.67285
1103 WILLAPA AVENUE,46.660652,-123.83057
5409 SCHOOL ST,46.67641,-123.66626
631 STATE ROUTE 6,46.650143,-123.67285
862 SMITH CREEK RD,46.751449,-123.650451
850 MAY STREET,46.675167,-123.738266
811 353RD PLACE,46.55807,-124.0562
2723 NORTH RIVER ROAD,46.775276,-123.501976
26607 VERNON AVENUE,46.49537,-124.04989
2998 ALEXSON ROAD,46.765533,-124.080505
2700 235TH LANE,46.47167,-124.03822
1020 MUELLER ST,46.674263,-123.70789
34810 STACKPOLE ROAD,46.56984,-124.03436
305 14TH STREET,46.685623,-123.72083
431 STRINGTOWN ROAD,46.321594,-124.00928
24908 J PLACE,46.482292,-124.055466
297 SMITH CREEK ROAD,46.74568,-123.71171
416 EIGHTH STREET,46.687035,-123.7274
2429 EVERGREEN PARK RD,46.788254,-124.07937
2101 BAY AVE,46.49155,-124.04418
2053 301ST LANE,46.52055,-124.0511
1337 LARCH STREET,46.696186,-123.739456
1314 164TH PL,46.420746,-124.05385
23502 BIRCH PLACE,46.471725,-124.03707
3508 102ND STREET,46.375427,-124.03216
202 8TH STREET,46.684753,-123.72737
34 BREEN ROAD,46.539303,-123.46986
1616 RIDDELL STREET,46.694687,-123.7428
905 OCEAN BEACH BLVD N,46.357475,-124.05496
21 HURT RD,46.562916,-123.62114
1125 SHERMAN AVENUE,46.684002,-123.74841
150 SOUTH FORK ROAD,46.627693,-123.69299
30700 M PL,46.52428,-124.051254
3035 OLDANI ROAD,46.668446,-123.69634
811 352ND PLACE,46.556965,-124.05872
3721 TAMERACK ST,46.73979,-124.0809
727 MC KINLEY AVENUE,46.6725574,-123.7428446
274 NORTH VALLEY RD,46.373707,-123.76026
315 12TH STREET,46.685883,-123.722946
27411 X LN,46.50047,-124.0406
2980 272ND ST,46.49894,-124.03522
1420 PORTOLA AVENUE,46.697334,-123.74239
3800 199TH COURT,46.445312,-124.02756
29612 K PLACE,46.51681,-124.053535
2610 240TH PLACE,46.476143,-124.03875
13208 N PACIFIC WAY,46.39721,-124.05294
261 CAMP ONE ROAD,46.65848,-123.66875
14 SUNSET RD,46.609267,-123.9570114
7 POLLARI ROAD,46.68233,-123.77571
14904 BIRCH STREET,46.40981,-124.03916
263 JOE ROCKEY ROAD,46.662807,-123.73349
1504 268TH PL,46.496544,-124.04945
844 BALLENTINE STREET,46.67548,-123.74078
29007 N STREET,46.512524,-124.050804
5501 SANDRIDGE ROAD,46.34239,-124.0419
32306 H PL,46.514294,-124.056725
1119 GODFREY ST,46.69393,-123.74424
1755 NELSON ROAD,46.66548,-123.694405
34 BREEN ROAD,46.539303,-123.46986
1218 GODFREY ST,46.69538,-123.744255
2603 SEA CREST AVENUE N,46.371251,-124.054725
1275 UDELL-HANSEN ROAD,46.764965,-124.07343
2508 265TH PLACE,46.49437,-124.03929
2880 OLDANI ROAD,46.668434,-123.69668
32211 R PL,46.535378,-124.04611
2034 HARVARD STREET,46.675465,-123.710304
27846 Y PL,46.50383,-124.039345
7104 V PLACE,46.353776,-124.042852
818 STATE ROUTE 4,46.37688,-123.795166
3616 102ND ST,46.37542,-124.03049
27707 Q LANE,46.502182,-124.04838
276 STATE RT 6,46.672306,-123.69948
29318 S LANE,46.514668,-124.04576
14405 BIRCH STREET,46.406006,-124.03904
218 STATE ROUTE 6,46.675404,-123.70463
3721 PACIFIC WAY,46.329693,-124.05497
20718 CRANE PLACE,46.452137,-124.0364
428 STATE ROUTE 105,46.683216,-123.7823
1603 PARK AVE,46.69372,-123.74295
24718 P STREET,46.481445,-124.0499
31512 J PLACE,46.530373,-124.05393
24908 PARK AVENUE,46.48301,-124.05136
28909 V LN,46.51149,-124.042465
20610 CRANE PL,46.451344,-124.03769
2257 BUSH AVENUE,46.695374,-123.73409
5411 SANDRIDGE ROAD,46.34143,-124.04214
790 STATE ROUTE 4,46.376186,-123.79993
13402 T LN,46.3990108,-124.0476654
261 CAMP ONE ROAD,46.65848,-123.66875
13220 SANDRIDGE ROAD,46.4004,-124.02356
3900 199TH CT,46.44437,-124.02793
87 ELKHORN ROAD,46.77834,-123.73389
1580 134TH LANE,46.399105,-124.04885
21107 PACIFIC WAY,46.455173,-124.05297
31714 G STREET,46.532635,-124.05773
568 FOWLER ST,46.67907,-123.73955
1103 WILLAPA AVENUE,46.660652,-123.83057
2468 STATE ROUTE 105,46.785076,-124.084236
13807 BIRCH ST,46.401768,-124.03913
29018 H STREET,46.512905,-124.0567
3199 WILLAPA RD,46.672462,-123.696236
23 PARPALA ROAD,46.36648,-123.814575
5811 SANDRIDGE ROAD,46.34428,-124.04146
2429 EVERGREEN PARK RD,46.788254,-124.07937
75 ELK CREEK ROAD,46.70739,-123.7125
1635 LARSON ROAD,46.667606,-123.69131
850 MAY STREET,46.675167,-123.738266
1504 268TH PL,46.496544,-124.04945
20217 P PL,46.448177,-124.05002
33406 I STREET,46.543957,-124.05547
176 WARD CREEK,46.689484,-123.65588
18409 SANDRIDGE ROAD,46.43531,-124.023026
2704 240TH PLACE,46.47614,-124.038185
1907 321ST PLACE,46.53479,-124.04547
829 CROSSING STREET,46.677,-123.7034
588 WARD CREEK ROAD,46.727375,-123.64205
1810 229TH PLACE,46.468155,-124.047455
6811 ORTELIUS DR,46.31872,-124.00787
2209 SID SNYDER DRIVE,46.3458146,-124.0452055
2718 232ND LN,46.47007,-124.04369
266 JOE ROCKEY ROAD,46.662834,-123.731834
1204 311TH STREET,46.527466,-124.052734
1311 264TH PLACE,46.493713,-124.05179
1367 STATE ROUTE 4,46.35447,-123.73683
858 BALLENTINE,46.675327,-123.74078
1515 177TH STREET,46.43015,-124.052345
1014 STATE ROUTE 4,46.365868,-123.77608
30715 G STREET,46.525112,-124.05742
1145 DEAL STREET,46.673065,-123.68414
23812 J PLACE,46.513123,-124.05483
2998 ALEXSON ROAD,46.765533,-124.080505
1313 TOWER AVENUE,46.687515,-123.72212
140 KNAPPTON ROAD,46.350296,-123.81292
29509 G ST,46.51622,-124.05706
2109 RIDDELL STREET,46.69464,-123.736916
623 CHERRY STREET,46.678276,-123.721
136 WILSON LANE,46.639034,-123.934395
2743 EMERSON AVE,46.54256,-123.5046
13220 SANDRIDGE ROAD,46.4004,-124.02356
17 NORTH VALLEY ROAD,46.371838,-123.78247
1143 WILLAPA ST,46.69416,-123.74184
105 NORTH VALLEY ROAD,46.371998,-123.77158
217 ASH STREET,46.682842,-123.74969
1612 208TH PLACE,46.4528,-124.05053
521 BALLENTINE ST,46.679756,-123.740814
101 ELKHORN RD,46.778465,-123.72841
294 STATE ROUTE 105,46.681582,-123.76508
179 LILLY WHEATON ROAD,46.62538,-123.632614
28811 SANDRIDGE ROAD,46.511158,-124.029655
33609 I STREET,46.54553,-124.055435
7003 ORTELIUS DRIVE,46.31895,-124.00438
716 PLUM STREET,46.676308,-123.71971
1314 164TH PL,46.420746,-124.05385
5411 SANDRIDGE ROAD,46.34143,-124.04214
30006 G ST,46.52058,-124.057076
305 14TH STREET,46.685623,-123.72083
805 DURYEA STREET,46.686615,-123.72725
705 MAY STREET,46.676983,-123.73827
22607 SOUTH PLACE,46.4658964,-124.0466507
2803 231ST LANE,46.468918,-124.03759
1234 QUINCY STREET,46.67561,-123.781624
31006 O PLACE,46.526894,-124.04937
4466 TRESIZE ROAD,46.679344,-123.68211
13406 TEAL LANE,46.39895,-124.02029
1414 194TH PL,46.4430635,-124.0520469
2704 240TH PLACE,46.47614,-124.038185
29509 G ST,46.51622,-124.05706
302 BAY CENTER ROAD,46.608074,-123.953606
1450 ARMSTRONG ROAD,46.669193,-123.678474
24013 J LANE,46.514977,-124.05476
3607 HUNT CLUBB ROAD,46.64472,-123.6762
619 BARNHART STREET,46.678288,-123.74205
1135 WATER STREET,46.69412,-123.73826
1105 WILLAPA STREET,46.69384,-123.74184
24506 P STREET,46.47972,-124.049965
3019 STATE ROUTE 105,46.764977,-124.082924
1235 MILL STREET,46.695072,-123.73709
812 WYOMING ST,46.670475,-123.78467
757 WILLAPA RD,46.677057,-123.668925
33433 DOUGLAS DRIVE,46.544006,-124.032776
32108 K PLACE,46.53687,-124.05302
1420 48TH PLACE UNIT #B-4,46.336424,-124.05167
2625 OLDANI RD,46.66844,-123.69793
1368 STATE ROUTE 401,46.319424,-123.80056
1317 PAULDING STREET,46.67115,-123.68271
4466 TRESIZE ROAD,46.679344,-123.68211
2827 233RD LANE,46.47033,-124.03743
2704 240TH PLACE,46.47614,-124.038185
2810 219TH ST,46.46044,-124.03713
1580 134TH LANE,46.399105,-124.04885
29206 O STREET,46.513542,-124.049675
71 RUE CREEK ROAD,46.621914,-123.6496
30500 K PLACE,46.52331,-124.05342
1169 PROSPECT AVENUE,46.673843,-123.78066
1245 STATE RT 6,46.60663,-123.63296
1915 208TH PL,46.45278,-124.047554
2101 BAY AVE,46.49155,-124.04418
2902 REDDING RD,46.7681,-124.0729
813 BLAKE STREET,46.68467,-123.72721
555 MUELLER STREET,46.677654,-123.707375
32203 DOUGLAS DRIVE,46.53593,-124.033066
2001 HARVARD STREET,46.67546,-123.71068
27011 VERNON AVENUE,46.498074,-124.04979
5710 WILSON CREEK ROAD,46.67757,-123.66305
964 STATE ROUTE 4,46.675518,-123.76342
1033 QUINCY STREET,46.672707,-123.7849
7003 ORTELIUS DRIVE,46.31895,-124.00438
32202 DOUGLAS DR,46.535915,-124.033066
110 SOUTH BEND PALIX ROAD,46.61254,-123.9067
550 FOWLER ST,46.679306,-123.739555
864 MUELLER STREET,46.67589,-123.70734
618 BRADFORD STREET,46.67854,-123.746826
31207 G STREET,46.528275,-124.05755
2768 STATE ROUTE 105,46.77287,-124.08201
27012 N PLACE,46.4984853,-124.0505495
26812 K LANE,46.49937,-124.05371
1221 WILLAPA FIRST ST,46.671826,-123.667309
43 MILL RANCH RD,46.434242,-123.89438
6808 ORTELIUS DRIVE,46.318687,-124.00789
6808 CHATTAM WAY,46.31756,-124.00736
1208 218TH LANE,46.46008,-124.05407
24506 P STREET,46.47972,-124.049965
1036 BARNHART ST,46.67324,-123.742004
6299 WILSON CREEK ROAD,46.679996,-123.648384
853 STATE RT 101,46.280334,-123.951272
1504 PARK AVENUE,46.6937,-123.7441
1172 STATE ROUTE 4,46.35672,-123.760261
142 S VALLEY RD,46.367207,-123.798454
10 RYE LANE,46.587673,-123.619364
27813 L PL,46.50372,-124.05294
443 MONOHON LANDING ROAD,46.69128,-123.68773
27309 SANDRIDGE ROAD,46.499702,-124.03348
1211 WILLAPA ST,46.69477,-123.741844
1303 MILL STREET,46.69525,-123.73709
10515 PACIFIC WAY,46.379265,-124.053055
34 BAY LANE,46.59672,-123.928215
4401 166TH LN,46.422,-124.02272
4220 OLDANI ROAD,46.6697706,-123.6824579
34810 G STREET,46.55515,-124.05907
146 SOUTH VALLEY ROAD,46.36706,-123.79816
30016 U PLACE,46.519753,-124.04309
237 14TH STREET,46.68535,-123.72082
1104 WILLAPA STREET,46.69384,-123.74185
4 VIKING WAY,46.624496,-123.65088
32307 I ST,46.536224,-124.05546
817 STATE ROUTE 4,46.376816,-123.79581
16 HUNGRY HARBOR LANE,46.263153,-123.84551
2980 272ND ST,46.49894,-124.03522
1235 FOWLER ROAD,46.66956,-123.739395
3715 LIGNOSKI ROAD,46.65563,-123.685875
912 OCEAN AVENUE,46.682293,-123.74492
811 353RD PLACE,46.55807,-124.0562
5650 US HWY 101,46.511112,-123.885994
39 MONOHAN LANDING ROAD,46.694286,-123.73246
262 UPPER NASELLE ROAD,46.3717,-123.74472
6407 V PLACE,46.34852,-124.044945
5301 SCHOOL STREET,46.67642,-123.66722
5710 WILSON CREEK ROAD,46.67757,-123.66305
2257 BUSH AVENUE,46.695374,-123.73409
697 WARD CREEK ROAD,46.72783,-123.641975
323 8TH STREET,46.68589,-123.72736
1209 201ST LN,46.447803,-124.053185
142 SOUTH FORK ROAD,46.633033,-123.673104
501 12TH ST APT #1,46.687984,-123.72297
24703 DELL PLACE,46.481174,-124.034966
32306 H PL,46.514294,-124.056725
88 HYLAND STRINGER ROAD,46.58686,-123.64281
23 DOYLE ROAD,46.565113,-123.58881
281 NORTH VALLEY ROAD,46.373547,-123.75692
209 12TH STREET,46.684837,-123.72294
564 ELM ST,46.67877,-123.74709
30016 U PLACE,46.519753,-124.04309
5619 US HIGHWAY 101,46.50889,-123.88609
19308 SANDRIDGE ROAD,46.441906,-124.02445
161 LILLY WHEATON ROAD,46.624584,-123.63259
2906 217TH STREET,46.45876,-124.03726
102 LEBAM ROAD,46.562958,-123.56392
717 DURYEA ST,46.68661,-123.7283
226 ASH ST,46.68363,-123.74934
29408 O STREET,46.514576,-124.049644
4301 158TH LN,46.416214,-124.02254
743 ELM STREET,46.676712,-123.74705
3105 318TH STREET,46.53417,-124.03222
864 MUELLER STREET,46.67589,-123.70734
34206 J PLACE,46.55024,-124.05436
904 WILLAPA RD,46.674908,-123.66942
20916 PACIFIC WAY,46.453568,-124.05257
2307 SID SNYDER DRIVE,46.346304,-124.043856
34206 J PLACE,46.55024,-124.05436
1026 BALLENTINE STREET,46.67325,-123.74075
29509 G ST,46.51622,-124.05706
6810 V PLACE,46.351997,-124.044395
1501 LARCH ST,46.698586,-123.73952
743 ELM STREET,46.676712,-123.74705
5650 US HWY 101,46.511112,-123.885994
1029 WILLAPA ROAD,46.67355,-123.669334
303 8TH STREET,46.685722,-123.727356
106 24TH STREET NE,46.369553,-124.05324
4209 STRATTON ROAD,46.671513,-123.68152
3765 LARKIN ROAD,46.739918,-124.07494
18000 SANDRIDGE ROAD,46.432865,-124.02246
1611 208TH PLACE,46.452812,-124.05055
2603 SEA CREST AVENUE N,46.371251,-124.054725
13802 SANDRIDGE RD,46.40239,-124.02328
1135 LINDGREN ROAD,46.771385,-124.0801
29920 W PL,46.519108,-124.041565
1112 STATE ROUTE 4,46.360534,-123.767122
337 MONOHON LANDING RD,46.690155,-123.70071
22306 BIRCH PLACE,46.463913,-124.037224
